year,experience_ord,role_encoded,num_skills,skill_count,avg_skill_trend_score,demand_index,salary_vs_median,salary_cagr_5yr,future_proof,salary_usd,automation_risk,job_role,experience_level,risk_label
2021,2,22,6,6,6.33,106.7,1.102,0.0662,0,163900.0,0.98,Statistician,Mid,Critical Risk
2020,3,17,4,4,4.25,124.4,0.965,0.0733,0,187621.0,0.98,Product Manager,Senior,Critical Risk
2020,1,7,3,3,4.43,105.3,1.048,0.1045,0,114728.0,0.98,Data Engineer,Entry,Critical Risk
2020,1,22,4,4,5.75,103.2,0.95,0.0662,0,104071.0,0.98,Statistician,Entry,Critical Risk
2021,4,20,3,3,6.37,106.6,0.843,0.0651,0,193897.0,0.98,SQL Developer,Lead,Critical Risk
2022,5,23,4,4,4.92,117.3,0.816,0.0549,0,208734.0,0.98,Supply Chain Analyst,Principal,Critical Risk
2020,2,23,5,5,8.44,102.2,1.088,0.0549,1,161808.0,0.05,Supply Chain Analyst,Mid,Low Risk
2025,4,3,4,4,8.7,129.5,1.139,0.072,1,261956.0,0.05,Business Analyst,Lead,Low Risk
2020,1,18,3,3,6.73,102.0,0.831,0.0194,0,90970.0,0.69,QA Engineer,Entry,High Risk
2020,2,14,6,6,8.32,97.4,1.108,0.0167,1,164730.0,0.05,IT Support Specialist,Mid,Low Risk
2020,4,13,4,4,7.1,103.8,0.894,0.015,0,205757.0,0.607,HR Analyst,Lead,High Risk
2024,3,15,6,6,8.07,125.3,1.788,0.0728,1,347704.0,0.05,Machine Learning Engineer,Senior,Low Risk
2020,5,23,4,4,6.5,108.0,0.857,0.0549,0,219189.0,0.793,Supply Chain Analyst,Principal,Critical Risk
2019,5,4,5,5,8.78,98.9,1.663,0.0635,1,425417.0,0.05,Cloud Architect,Principal,Low Risk
2024,3,18,4,4,3.5,144.4,0.711,0.0194,0,138283.0,0.98,QA Engineer,Senior,Critical Risk
2023,3,12,6,6,6.68,119.6,1.147,0.0709,0,223108.0,0.98,Financial Analyst,Senior,Critical Risk
2025,5,11,4,4,6.32,87.3,0.732,-0.0074,0,187128.0,0.98,Excel Analyst,Principal,Critical Risk
2023,2,7,4,4,6.02,105.3,1.182,0.1045,0,175740.0,0.624,Data Engineer,Mid,High Risk
2024,4,19,4,4,9.02,122.4,1.098,0.0467,1,252465.0,0.05,SEO Specialist,Lead,Low Risk
2023,1,18,6,6,7.78,96.6,1.402,0.0194,0,153530.0,0.464,QA Engineer,Entry,Moderate Risk
2021,5,1,6,6,4.87,114.7,0.914,0.0589,0,233732.0,0.98,Accountant,Principal,Critical Risk
2025,2,10,3,3,6.83,119.4,0.797,0.0445,0,118559.0,0.599,Digital Marketer,Mid,High Risk
2023,1,22,5,5,5.54,111.8,1.013,0.0662,0,110951.0,0.98,Statistician,Entry,Critical Risk
2019,5,13,4,4,5.82,90.7,0.813,0.015,0,207907.0,0.98,HR Analyst,Principal,Critical Risk
2020,2,20,5,5,6.04,99.4,0.878,0.0651,0,130575.0,0.98,SQL Developer,Mid,Critical Risk
2019,2,17,6,6,7.38,101.8,1.414,0.0733,1,210268.0,0.114,Product Manager,Mid,Low Risk
2021,5,3,3,3,6.97,106.4,1.003,0.072,0,256572.0,0.521,Business Analyst,Principal,High Risk
2020,1,18,4,4,6.08,114.5,0.863,0.0194,0,94472.0,0.897,QA Engineer,Entry,Critical Risk
2023,5,12,4,4,3.58,133.5,0.684,0.0709,0,175022.0,0.98,Financial Analyst,Principal,Critical Risk
2022,2,18,5,5,6.12,112.8,1.006,0.0194,0,149693.0,0.98,QA Engineer,Mid,Critical Risk
2025,2,6,6,6,6.28,155.6,1.121,0.0674,0,166722.0,0.98,Data Analyst,Mid,Critical Risk
2020,2,3,6,6,4.2,100.0,0.765,0.072,0,113790.0,0.98,Business Analyst,Mid,Critical Risk
2020,2,19,3,3,3.9,119.3,0.515,0.0467,0,76597.0,0.98,SEO Specialist,Mid,Critical Risk
2019,5,11,5,5,8.12,97.5,1.065,-0.0074,1,272336.0,0.175,Excel Analyst,Principal,Low Risk
2025,1,2,4,4,5.0,150.7,0.918,0.0454,0,100526.0,0.98,BI Developer,Entry,Critical Risk
2023,5,7,6,6,4.88,128.4,1.372,0.1045,0,351007.0,0.98,Data Engineer,Principal,Critical Risk
2024,3,22,3,3,4.4,146.0,0.825,0.0662,0,160483.0,0.98,Statistician,Senior,Critical Risk
2025,1,17,4,4,1.72,141.2,0.914,0.0733,0,100102.0,0.98,Product Manager,Entry,Critical Risk
2019,2,16,6,6,4.8,98.9,0.927,0.0783,0,137923.0,0.98,Operations Analyst,Mid,Critical Risk
2023,2,6,6,6,5.15,132.7,0.941,0.0674,0,140006.0,0.98,Data Analyst,Mid,Critical Risk
2021,1,2,6,6,7.4,110.5,1.26,0.0454,0,138030.0,0.482,BI Developer,Entry,Moderate Risk
2025,5,0,5,5,8.02,142.6,1.726,0.0761,1,441559.0,0.05,AI Engineer,Principal,Low Risk
2019,1,1,4,4,6.78,101.5,0.787,0.0589,0,86219.0,0.98,Accountant,Entry,Critical Risk
2024,3,5,6,6,7.47,155.9,1.083,0.0492,0,210703.0,0.353,Content Strategist,Senior,Moderate Risk
2023,3,11,5,5,5.36,102.5,0.854,-0.0074,0,166064.0,0.98,Excel Analyst,Senior,Critical Risk
2019,1,19,6,6,5.98,103.3,0.687,0.0467,0,75287.0,0.98,SEO Specialist,Entry,Critical Risk
2021,5,6,4,4,6.98,101.9,1.105,0.0674,0,282690.0,0.31,Data Analyst,Principal,Moderate Risk
2019,3,21,3,3,3.93,102.1,0.795,0.044,0,154706.0,0.98,Software Developer,Senior,Critical Risk
2025,2,13,6,6,5.87,141.4,0.876,0.015,0,130296.0,0.98,HR Analyst,Mid,Critical Risk
2019,3,21,3,3,6.0,94.3,0.854,0.044,0,166135.0,0.625,Software Developer,Senior,High Risk
2021,2,17,5,5,8.88,113.5,1.448,0.0733,1,215287.0,0.05,Product Manager,Mid,Low Risk
2025,2,16,6,6,7.67,135.8,1.437,0.0783,0,213662.0,0.528,Operations Analyst,Mid,High Risk
2019,3,21,5,5,6.18,106.0,1.163,0.044,0,226262.0,0.98,Software Developer,Senior,Critical Risk
2025,3,11,4,4,5.25,80.7,0.709,-0.0074,0,137931.0,0.98,Excel Analyst,Senior,Critical Risk
2019,4,10,5,5,4.94,106.5,0.662,0.0445,0,152195.0,0.98,Digital Marketer,Lead,Critical Risk
2019,1,11,4,4,5.58,103.5,0.827,-0.0074,0,90564.0,0.98,Excel Analyst,Entry,Critical Risk
2022,1,1,5,5,4.66,105.8,0.824,0.0589,0,90266.0,0.98,Accountant,Entry,Critical Risk
2020,3,20,5,5,6.16,104.7,0.889,0.0651,0,172907.0,0.922,SQL Developer,Senior,Critical Risk
2025,1,7,6,6,7.12,153.5,1.526,0.1045,1,167138.0,0.33,Data Engineer,Entry,Moderate Risk
2020,5,11,6,6,7.25,99.5,1.014,-0.0074,0,259452.0,0.98,Excel Analyst,Principal,Critical Risk
2022,1,3,6,6,7.17,128.7,1.06,0.072,0,116062.0,0.586,Business Analyst,Entry,High Risk
2025,5,19,4,4,5.48,116.0,0.807,0.0467,0,206377.0,0.98,SEO Specialist,Principal,Critical Risk
2019,4,4,4,4,5.72,106.6,1.137,0.0635,0,261444.0,0.872,Cloud Architect,Lead,Critical Risk
2022,4,4,5,5,4.96,137.3,1.26,0.0635,0,289915.0,0.98,Cloud Architect,Lead,Critical Risk
2023,2,23,5,5,7.88,109.8,1.273,0.0549,1,189381.0,0.178,Supply Chain Analyst,Mid,Low Risk
2019,5,5,5,5,8.02,102.8,0.923,0.0492,1,236036.0,0.05,Content Strategist,Principal,Low Risk
2023,4,7,4,4,6.98,110.3,1.247,0.1045,0,286858.0,0.472,Data Engineer,Lead,Moderate Risk
2022,3,22,3,3,8.9,122.0,1.142,0.0662,1,222136.0,0.05,Statistician,Senior,Low Risk
2025,3,17,6,6,6.75,122.2,1.569,0.0733,0,305112.0,0.877,Product Manager,Senior,Critical Risk
2022,4,18,3,3,6.63,102.5,0.91,0.0194,0,209223.0,0.855,QA Engineer,Lead,Critical Risk
2025,1,6,4,4,7.12,160.1,0.963,0.0674,0,105437.0,0.493,Data Analyst,Entry,Moderate Risk
2025,4,6,3,3,6.57,112.0,0.88,0.0674,0,202341.0,0.697,Data Analyst,Lead,High Risk
2020,3,20,3,3,6.23,103.5,0.723,0.0651,0,140669.0,0.881,SQL Developer,Senior,Critical Risk
2022,1,12,6,6,5.0,136.6,0.905,0.0709,0,99122.0,0.98,Financial Analyst,Entry,Critical Risk
2025,3,22,4,4,6.55,141.0,1.081,0.0662,0,210182.0,0.298,Statistician,Senior,Moderate Risk
2022,3,20,6,6,4.72,109.2,0.852,0.0651,0,165726.0,0.98,SQL Developer,Senior,Critical Risk
2020,3,11,3,3,6.7,99.0,0.682,-0.0074,0,132722.0,0.98,Excel Analyst,Senior,Critical Risk
2024,5,6,5,5,4.98,128.1,0.986,0.0674,0,252154.0,0.98,Data Analyst,Principal,Critical Risk
2020,4,6,4,4,3.53,99.2,0.54,0.0674,0,124213.0,0.98,Data Analyst,Lead,Critical Risk
2024,5,18,5,5,3.16,123.4,0.713,0.0194,0,182480.0,0.98,QA Engineer,Principal,Critical Risk
2024,4,23,5,5,5.8,119.2,0.964,0.0549,0,221825.0,0.739,Supply Chain Analyst,Lead,High Risk
2023,2,11,3,3,6.83,109.9,0.719,-0.0074,0,106870.0,0.98,Excel Analyst,Mid,Critical Risk
2021,5,12,4,4,5.95,117.4,0.99,0.0709,0,253152.0,0.98,Financial Analyst,Principal,Critical Risk
2020,2,0,3,3,4.13,97.7,1.102,0.0761,0,163862.0,0.98,AI Engineer,Mid,Critical Risk
2023,2,10,6,6,6.32,137.7,0.912,0.0445,0,135614.0,0.98,Digital Marketer,Mid,Critical Risk
2021,2,19,4,4,5.72,112.4,0.763,0.0467,0,113445.0,0.98,SEO Specialist,Mid,Critical Risk
2023,5,7,3,3,6.3,119.5,1.169,0.1045,0,299018.0,0.595,Data Engineer,Principal,High Risk
2020,5,16,5,5,5.32,114.0,0.86,0.0783,0,219881.0,0.98,Operations Analyst,Principal,Critical Risk
2025,5,9,5,5,5.56,129.2,1.295,0.061,0,331198.0,0.696,DevOps Engineer,Principal,High Risk
2022,1,13,6,6,5.12,132.7,0.869,0.015,0,95201.0,0.98,HR Analyst,Entry,Critical Risk
2025,3,5,3,3,6.53,161.7,0.816,0.0492,0,158622.0,0.803,Content Strategist,Senior,Critical Risk
2022,2,19,5,5,5.6,128.5,0.827,0.0467,0,122989.0,0.98,SEO Specialist,Mid,Critical Risk
2025,4,2,3,3,3.63,142.3,0.744,0.0454,0,171032.0,0.98,BI Developer,Lead,Critical Risk
2022,1,21,6,6,5.28,122.9,1.223,0.044,0,133953.0,0.98,Software Developer,Entry,Critical Risk
2021,1,6,3,3,4.13,102.1,0.601,0.0674,0,65796.0,0.98,Data Analyst,Entry,Critical Risk
2024,1,1,6,6,6.25,154.3,1.048,0.0589,0,114714.0,0.98,Accountant,Entry,Critical Risk
2022,4,13,5,5,6.9,120.4,0.882,0.015,0,202892.0,0.889,HR Analyst,Lead,Critical Risk
2023,4,0,6,6,5.03,114.8,1.376,0.0761,0,316532.0,0.98,AI Engineer,Lead,Critical Risk
2020,1,9,6,6,6.32,110.3,1.28,0.061,0,140123.0,0.923,DevOps Engineer,Entry,Critical Risk
2023,3,8,5,5,8.44,146.2,1.447,0.0881,1,281450.0,0.05,Data Scientist,Senior,Low Risk
2021,2,9,6,6,7.4,107.1,1.368,0.061,1,203392.0,0.295,DevOps Engineer,Mid,Moderate Risk
2020,1,23,4,4,8.5,106.9,1.006,0.0549,1,110142.0,0.05,Supply Chain Analyst,Entry,Low Risk
2020,3,5,6,6,7.35,100.6,0.926,0.0492,1,180064.0,0.301,Content Strategist,Senior,Moderate Risk
2019,5,23,5,5,5.2,90.1,0.942,0.0549,0,240822.0,0.98,Supply Chain Analyst,Principal,Critical Risk
2019,4,7,3,3,6.6,100.2,1.015,0.1045,0,233523.0,0.535,Data Engineer,Lead,High Risk
2019,4,11,3,3,7.13,99.5,0.54,-0.0074,0,124247.0,0.568,Excel Analyst,Lead,High Risk
2020,4,14,4,4,7.78,108.2,0.911,0.0167,0,209621.0,0.635,IT Support Specialist,Lead,High Risk
2022,5,12,4,4,8.4,114.3,1.142,0.0709,1,292084.0,0.05,Financial Analyst,Principal,Low Risk
2021,4,17,4,4,3.45,109.2,0.873,0.0733,0,200821.0,0.98,Product Manager,Lead,Critical Risk
2025,2,19,4,4,6.32,110.7,0.765,0.0467,0,113849.0,0.98,SEO Specialist,Mid,Critical Risk
2020,4,12,6,6,5.88,104.3,0.907,0.0709,0,208635.0,0.98,Financial Analyst,Lead,Critical Risk
2025,2,10,4,4,5.12,154.7,0.833,0.0445,0,123899.0,0.98,Digital Marketer,Mid,Critical Risk
2022,2,19,4,4,6.98,130.0,0.839,0.0467,0,124746.0,0.959,SEO Specialist,Mid,Critical Risk
2019,3,21,6,6,6.47,108.8,1.174,0.044,0,228340.0,0.75,Software Developer,Senior,Critical Risk
2023,2,13,4,4,6.9,136.0,0.806,0.015,0,119849.0,0.498,HR Analyst,Mid,Moderate Risk
2019,5,19,4,4,6.6,94.5,0.692,0.0467,0,176954.0,0.831,SEO Specialist,Principal,Critical Risk
2025,2,6,5,5,3.5,122.6,0.825,0.0674,0,122755.0,0.98,Data Analyst,Mid,Critical Risk
2025,4,19,5,5,6.26,161.8,0.97,0.0467,0,223207.0,0.98,SEO Specialist,Lead,Critical Risk
2023,5,5,5,5,6.52,131.8,0.878,0.0492,0,224547.0,0.93,Content Strategist,Principal,Critical Risk
2025,4,3,4,4,7.48,135.3,0.863,0.072,1,198573.0,0.141,Business Analyst,Lead,Low Risk
2020,2,19,6,6,5.12,107.6,0.83,0.0467,0,123442.0,0.98,SEO Specialist,Mid,Critical Risk
2024,4,14,6,6,6.13,112.2,0.776,0.0167,0,178486.0,0.98,IT Support Specialist,Lead,Critical Risk
2024,2,7,4,4,5.08,141.3,1.198,0.1045,0,178133.0,0.88,Data Engineer,Mid,Critical Risk
2021,5,23,4,4,3.25,111.3,0.708,0.0549,0,181118.0,0.98,Supply Chain Analyst,Principal,Critical Risk
2024,1,22,6,6,4.52,121.7,0.964,0.0662,0,105588.0,0.98,Statistician,Entry,Critical Risk
2024,2,15,4,4,3.55,128.9,1.225,0.0728,0,182253.0,0.98,Machine Learning Engineer,Mid,Critical Risk
2021,5,2,6,6,8.03,117.4,1.387,0.0454,1,354738.0,0.142,BI Developer,Principal,Low Risk
2024,5,7,6,6,6.47,125.1,1.445,0.1045,0,369679.0,0.784,Data Engineer,Principal,Critical Risk
2020,1,22,5,5,7.18,101.8,1.132,0.0662,1,124019.0,0.266,Statistician,Entry,Moderate Risk
2023,4,2,4,4,5.22,129.1,0.979,0.0454,0,225243.0,0.98,BI Developer,Lead,Critical Risk
2019,5,11,6,6,6.02,89.0,0.856,-0.0074,0,218957.0,0.98,Excel Analyst,Principal,Critical Risk
2022,3,19,5,5,4.74,116.5,0.717,0.0467,0,139362.0,0.98,SEO Specialist,Senior,Critical Risk
2019,3,20,3,3,6.47,97.6,0.756,0.0651,0,147077.0,0.749,SQL Developer,Senior,High Risk
2020,2,3,4,4,6.98,97.7,1.062,0.072,0,157958.0,0.213,Business Analyst,Mid,Low Risk
2020,3,21,5,5,7.42,103.8,1.207,0.044,0,234716.0,0.401,Software Developer,Senior,Moderate Risk
2024,3,2,6,6,7.1,133.7,1.184,0.0454,0,230330.0,0.614,BI Developer,Senior,High Risk
2021,1,3,4,4,1.38,108.7,0.619,0.072,0,67796.0,0.98,Business Analyst,Entry,Critical Risk
2025,1,8,6,6,5.42,135.9,1.261,0.0881,0,138113.0,0.98,Data Scientist,Entry,Critical Risk
2023,5,3,3,3,8.63,121.2,1.038,0.072,1,265550.0,0.05,Business Analyst,Principal,Low Risk
2023,5,5,4,4,6.35,141.5,0.886,0.0492,0,226607.0,0.534,Content Strategist,Principal,High Risk
2025,4,18,6,6,4.4,99.0,0.958,0.0194,0,220384.0,0.98,QA Engineer,Lead,Critical Risk
2020,4,7,5,5,4.06,101.6,1.016,0.1045,0,233790.0,0.98,Data Engineer,Lead,Critical Risk
2023,3,18,5,5,7.7,123.6,1.262,0.0194,0,245387.0,0.496,QA Engineer,Senior,Moderate Risk
2019,4,16,4,4,7.1,98.2,0.964,0.0783,0,221754.0,0.818,Operations Analyst,Lead,Critical Risk
2021,2,13,3,3,6.17,130.0,0.65,0.015,0,96737.0,0.98,HR Analyst,Mid,Critical Risk
2025,3,15,4,4,8.78,142.3,1.68,0.0728,1,326784.0,0.05,Machine Learning Engineer,Senior,Low Risk
2024,4,13,3,3,6.07,146.4,0.735,0.015,0,169061.0,0.98,HR Analyst,Lead,Critical Risk
2022,5,21,4,4,4.62,125.3,0.996,0.044,0,254862.0,0.98,Software Developer,Principal,Critical Risk
2024,3,14,3,3,6.27,109.9,0.704,0.0167,0,136998.0,0.98,IT Support Specialist,Senior,Critical Risk
2024,2,16,4,4,6.68,143.4,1.012,0.0783,0,150568.0,0.543,Operations Analyst,Mid,High Risk
2024,1,19,3,3,6.67,117.0,0.743,0.0467,0,81377.0,0.956,SEO Specialist,Entry,Critical Risk
2025,1,13,3,3,6.4,112.4,0.807,0.015,0,88400.0,0.749,HR Analyst,Entry,High Risk
2019,2,5,6,6,7.22,100.2,0.961,0.0492,0,142877.0,0.442,Content Strategist,Mid,Moderate Risk
2020,4,10,6,6,6.02,108.7,0.985,0.0445,0,226669.0,0.98,Digital Marketer,Lead,Critical Risk
2024,5,9,4,4,5.18,157.1,1.153,0.061,0,294990.0,0.98,DevOps Engineer,Principal,Critical Risk
2021,5,7,6,6,5.92,110.0,1.264,0.1045,0,323359.0,0.98,Data Engineer,Principal,Critical Risk
2023,4,2,4,4,6.8,112.6,1.002,0.0454,0,230390.0,0.681,BI Developer,Lead,High Risk
2025,2,16,4,4,7.75,122.4,1.132,0.0783,0,168291.0,0.46,Operations Analyst,Mid,Moderate Risk
2023,5,12,4,4,5.05,129.3,0.927,0.0709,0,237201.0,0.98,Financial Analyst,Principal,Critical Risk
2025,1,12,4,4,7.15,130.2,1.183,0.0709,0,129605.0,0.795,Financial Analyst,Entry,Critical Risk
2020,5,12,5,5,6.9,114.4,1.012,0.0709,0,258768.0,0.503,Financial Analyst,Principal,High Risk
2024,4,17,6,6,7.9,152.0,1.648,0.0733,1,379120.0,0.05,Product Manager,Lead,Low Risk
2023,5,10,6,6,5.98,136.5,0.968,0.0445,0,247690.0,0.98,Digital Marketer,Principal,Critical Risk
2022,2,8,4,4,3.6,120.4,0.816,0.0881,0,121361.0,0.98,Data Scientist,Mid,Critical Risk
2022,1,17,5,5,6.98,109.0,1.264,0.0733,0,138435.0,0.269,Product Manager,Entry,Moderate Risk
2019,1,23,6,6,4.82,104.9,0.851,0.0549,0,93232.0,0.98,Supply Chain Analyst,Entry,Critical Risk
2019,5,22,6,6,5.35,93.6,0.979,0.0662,0,250493.0,0.98,Statistician,Principal,Critical Risk
2024,3,17,4,4,5.95,156.4,1.073,0.0733,0,208707.0,0.882,Product Manager,Senior,Critical Risk
2025,2,3,5,5,5.88,151.6,1.0,0.072,0,148772.0,0.98,Business Analyst,Mid,Critical Risk
2025,3,12,3,3,4.37,109.0,0.798,0.0709,0,155198.0,0.98,Financial Analyst,Senior,Critical Risk
2020,5,17,4,4,4.2,113.2,1.057,0.0733,0,270373.0,0.98,Product Manager,Principal,Critical Risk
2023,3,17,5,5,5.3,128.5,1.172,0.0733,0,228030.0,0.98,Product Manager,Senior,Critical Risk
2020,5,3,6,6,5.25,111.5,0.93,0.072,0,237917.0,0.98,Business Analyst,Principal,Critical Risk
2019,4,7,4,4,7.08,104.8,1.258,0.1045,0,289362.0,0.67,Data Engineer,Lead,High Risk
2024,4,14,3,3,4.6,118.6,0.574,0.0167,0,131958.0,0.98,IT Support Specialist,Lead,Critical Risk
2019,1,15,3,3,9.33,101.5,1.478,0.0728,1,161824.0,0.05,Machine Learning Engineer,Entry,Low Risk
2024,4,3,6,6,4.47,122.3,0.798,0.072,0,183540.0,0.98,Business Analyst,Lead,Critical Risk
2023,4,20,4,4,6.88,107.4,0.968,0.0651,0,222577.0,0.67,SQL Developer,Lead,High Risk
2024,5,0,5,5,9.28,135.3,2.041,0.0761,1,522130.25,0.05,AI Engineer,Principal,Low Risk
2024,5,21,3,3,4.83,150.4,1.068,0.044,0,273083.0,0.98,Software Developer,Principal,Critical Risk
2020,3,1,3,3,5.0,116.2,0.577,0.0589,0,112223.0,0.98,Accountant,Senior,Critical Risk
2021,4,9,4,4,2.52,111.3,0.862,0.061,0,198365.0,0.98,DevOps Engineer,Lead,Critical Risk
2025,5,16,3,3,8.3,116.1,0.948,0.0783,1,242570.0,0.294,Operations Analyst,Principal,Moderate Risk
2020,3,18,5,5,7.2,105.2,0.98,0.0194,0,190516.0,0.835,QA Engineer,Senior,Critical Risk
2021,2,8,6,6,8.0,113.3,1.592,0.0881,1,236842.0,0.05,Data Scientist,Mid,Low Risk
2023,3,10,3,3,6.3,117.9,0.737,0.0445,0,143392.0,0.79,Digital Marketer,Senior,Critical Risk
2025,1,12,4,4,6.72,154.5,1.033,0.0709,0,113136.0,0.977,Financial Analyst,Entry,Critical Risk
2019,3,4,3,3,3.7,106.7,1.051,0.0635,0,204432.0,0.98,Cloud Architect,Senior,Critical Risk
2020,1,3,5,5,4.38,103.3,0.788,0.072,0,86287.0,0.98,Business Analyst,Entry,Critical Risk
2022,5,0,6,6,4.52,118.9,1.519,0.0761,0,388544.0,0.98,AI Engineer,Principal,Critical Risk
2020,3,11,4,4,4.97,103.1,0.628,-0.0074,0,122155.0,0.98,Excel Analyst,Senior,Critical Risk
2019,5,3,3,3,9.07,98.3,0.926,0.072,1,236906.0,0.05,Business Analyst,Principal,Low Risk
2024,5,18,6,6,7.32,103.4,1.39,0.0194,0,355415.0,0.676,QA Engineer,Principal,High Risk
2019,1,19,5,5,7.6,97.5,0.832,0.0467,0,91154.0,0.508,SEO Specialist,Entry,High Risk
2019,1,4,4,4,8.2,100.3,1.288,0.0635,1,141034.0,0.05,Cloud Architect,Entry,Low Risk
2019,2,14,3,3,4.43,94.8,0.462,0.0167,0,68767.0,0.98,IT Support Specialist,Mid,Critical Risk
2023,4,22,6,6,6.75,128.6,1.345,0.0662,0,309487.0,0.776,Statistician,Lead,Critical Risk
2020,5,9,6,6,4.82,105.4,1.107,0.061,0,283171.0,0.98,DevOps Engineer,Principal,Critical Risk
2019,1,19,4,4,5.78,100.3,0.687,0.0467,0,75247.0,0.98,SEO Specialist,Entry,Critical Risk
2022,4,22,4,4,7.4,102.8,1.11,0.0662,1,255249.0,0.145,Statistician,Lead,Low Risk
2020,4,16,3,3,7.8,102.4,0.767,0.0783,1,176453.0,0.244,Operations Analyst,Lead,Low Risk
2021,5,4,3,3,6.87,108.5,1.341,0.0635,0,343078.0,0.213,Cloud Architect,Principal,Low Risk
2022,3,15,5,5,5.88,132.6,1.359,0.0728,0,264218.0,0.827,Machine Learning Engineer,Senior,Critical Risk
2023,3,16,5,5,6.04,138.1,1.011,0.0783,0,196641.0,0.98,Operations Analyst,Senior,Critical Risk
2019,5,22,3,3,4.67,97.8,0.827,0.0662,0,211579.0,0.683,Statistician,Principal,High Risk
2023,4,10,6,6,6.0,128.6,1.012,0.0445,0,232818.0,0.98,Digital Marketer,Lead,Critical Risk
2024,4,15,5,5,8.3,123.2,1.575,0.0728,1,362203.0,0.05,Machine Learning Engineer,Lead,Low Risk
2019,4,10,4,4,5.78,99.7,0.74,0.0445,0,170122.0,0.98,Digital Marketer,Lead,Critical Risk
2020,5,20,5,5,4.82,102.3,0.83,0.0651,0,212373.0,0.98,SQL Developer,Principal,Critical Risk
2024,2,22,3,3,8.53,134.4,1.049,0.0662,1,155985.0,0.05,Statistician,Mid,Low Risk
2025,2,19,6,6,4.75,110.5,0.932,0.0467,0,138596.0,0.98,SEO Specialist,Mid,Critical Risk
2025,3,23,3,3,6.47,149.1,0.852,0.0549,0,165692.0,0.79,Supply Chain Analyst,Senior,Critical Risk
2023,5,12,6,6,8.35,119.3,1.429,0.0709,1,365412.0,0.05,Financial Analyst,Principal,Low Risk
2023,5,0,6,6,8.57,127.1,2.041,0.0761,1,522130.25,0.05,AI Engineer,Principal,Low Risk
2021,5,5,6,6,8.35,105.0,1.193,0.0492,1,305145.0,0.05,Content Strategist,Principal,Low Risk
2019,5,22,6,6,7.63,93.2,1.373,0.0662,1,351134.0,0.152,Statistician,Principal,Low Risk
2019,5,0,3,3,8.37,102.9,1.397,0.0761,1,357221.0,0.05,AI Engineer,Principal,Low Risk
2023,2,22,4,4,4.82,135.4,0.791,0.0662,0,117692.0,0.98,Statistician,Mid,Critical Risk
2024,1,10,5,5,5.68,109.5,0.953,0.0445,0,104350.0,0.98,Digital Marketer,Entry,Critical Risk
2023,1,18,3,3,5.13,96.3,0.689,0.0194,0,75475.0,0.98,QA Engineer,Entry,Critical Risk
2022,5,0,5,5,5.96,135.0,1.51,0.0761,0,386262.0,0.943,AI Engineer,Principal,Critical Risk
2023,4,23,3,3,4.13,132.8,0.591,0.0549,0,135955.0,0.98,Supply Chain Analyst,Lead,Critical Risk
2025,4,1,4,4,5.22,115.1,0.775,0.0589,0,178172.0,0.98,Accountant,Lead,Critical Risk
2022,3,5,6,6,8.32,108.5,1.123,0.0492,1,218483.0,0.05,Content Strategist,Senior,Low Risk
2021,2,12,4,4,5.45,113.4,0.82,0.0709,0,121945.0,0.911,Financial Analyst,Mid,Critical Risk
2021,4,19,4,4,7.2,134.2,0.799,0.0467,0,183740.0,0.734,SEO Specialist,Lead,High Risk
2022,2,10,3,3,6.6,130.5,0.668,0.0445,0,99284.0,0.773,Digital Marketer,Mid,Critical Risk
2019,1,0,4,4,3.97,100.5,1.243,0.0761,0,136086.0,0.98,AI Engineer,Entry,Critical Risk
2020,4,20,4,4,6.65,101.9,0.773,0.0651,0,177756.0,0.61,SQL Developer,Lead,High Risk
2020,3,3,3,3,6.17,109.8,0.737,0.072,0,143274.0,0.736,Business Analyst,Senior,High Risk
2019,3,2,6,6,6.27,102.6,1.142,0.0454,0,222191.0,0.872,BI Developer,Senior,Critical Risk
2019,3,20,6,6,4.9,98.8,0.846,0.0651,0,164453.0,0.98,SQL Developer,Senior,Critical Risk
2024,5,8,3,3,5.97,159.2,1.069,0.0881,0,273347.0,0.6,Data Scientist,Principal,High Risk
2022,2,19,3,3,7.83,119.7,0.709,0.0467,0,105496.0,0.386,SEO Specialist,Mid,Moderate Risk
2019,3,11,6,6,5.7,105.5,0.751,-0.0074,0,146115.0,0.98,Excel Analyst,Senior,Critical Risk
2023,5,11,6,6,5.17,119.5,0.822,-0.0074,0,210159.0,0.98,Excel Analyst,Principal,Critical Risk
2019,3,4,5,5,4.9,95.9,1.217,0.0635,0,236773.0,0.98,Cloud Architect,Senior,Critical Risk
2023,2,23,5,5,7.24,111.2,1.067,0.0549,0,158730.0,0.413,Supply Chain Analyst,Mid,Moderate Risk
2022,4,8,6,6,6.4,119.9,1.261,0.0881,0,290096.0,0.943,Data Scientist,Lead,Critical Risk
2019,5,5,5,5,7.28,91.6,0.903,0.0492,0,230984.0,0.372,Content Strategist,Principal,Moderate Risk
2023,5,13,5,5,7.76,120.5,1.182,0.015,1,302394.0,0.221,HR Analyst,Principal,Low Risk
2022,3,21,6,6,5.98,113.3,1.307,0.044,0,254168.0,0.98,Software Developer,Senior,Critical Risk
2019,3,0,6,6,6.3,100.9,1.345,0.0761,0,261634.0,0.665,AI Engineer,Senior,High Risk
2021,2,4,3,3,8.27,128.4,1.278,0.0635,1,190049.0,0.05,Cloud Architect,Mid,Low Risk
